location,TU.ID,TU.type,alt_TSS..TU.type...an.or.n.,genes,Sense.tags,genename,Annotation..cyanobase.,Entrez_GeneID,X15C,X42C,X.CO2,Darkness,X.Fe,Hl,X.N,X.P,Exp..p.,Stat..p.,Median
Chr,TU3651,ga,,2,"slr1666, ssr2781","slr1666, ssr2781","pleiotropic regulatory protein homolog, hypothetical protein","951941, 951940",3308,300,1093,75,1061,1659,791,776,952,315,871.5
Chr,TU2024,ga,,2,"slr1674, slr1675","slr1674, hypA1","hypothetical protein, putative hydrogenase expression/formation protein HypA1","953023, 953010",47696,390675,59133,202031,47647,30102,47281,21018,16162,81509,47671.5
Chr,TU2026,g,,2,"slr1676, slr1677","slr1676, slr1677","hypothetical protein, hypothetical protein","954973, 953030",1582,0,499,37,1875,1960,2710,602,198,360,550.5
Chr,TU2041,ga,,1,slr1683,slr1683,transposase,953013,1869,1434,1093,934,1468,1327,1054,2115,570,2837,1380.5
Chr,TU2046,ga,,1,slr1687,slr1687,hypothetical protein,953007,8485,2735,2090,411,1666,3649,640,446,650,901,1283.5
Chr,TU2058,ga,,1,slr1691,slr1691,glutamine-dependent NAD(+) synthetase,953003,192,1768,1342,37,461,947,527,737,495,90,511
Chr,TU2061,i,,0,slr1691,slr1691,glutamine-dependent NAD(+) synthetase,953003,1630,0,134,0,257,344,113,252,353,45,193
Chr,TU2062,g,,1,slr1692,slr1692,hypothetical protein,952989,4122,467,2224,19,2454,1924,3275,3222,1085,270,2074
Chr,TU2063,ga,,2,"slr1693, slr1694","slr1693, slr1694","two-component response regulator PatA subfamily, expression activator appA homolog","953001, 953000",1822,1701,1246,37,1200,748,3237,2212,297,360,1223
Chr,TU2066,ga,,1,slr1697,slr1697,eukariotic protein kinase,952988,4602,1234,1591,542,2240,1212,3651,2562,548,721,1412.5
Chr,TU703,ai,,0,slr1699,slr1699,hypothetical protein,953841,1103,67,345,0,868,856,376,233,602,270,360.5
Chr,TU733,ga,,1,slr1705,slr1705,aspartoacylase,953859,9731,20813,28320,2168,10978,8208,1242,10170,4835,19184,9950.5
Chr,TU736,g,,1,slr1706,slr1706,dihydroflavonol 4-reductase,953860,479,0,153,0,241,591,414,116,268,135,197
Chr,TU741,ga,,1,"slr1708, ncr0320","slr1708, ncr0320","probable peptidase, ncRNA","953862, NA",2493,367,1285,0,2770,2298,2974,1009,2602,360,1791.5
Chr,TU748,ga,,1,slr1710,slr1710,penicillin-binding protein 1B,953866,4554,2035,2761,37,2095,2551,5044,6307,2670,1801,2610.5
Chr,TU1491,ai,,0,slr1712,slr1712,hypothetical protein,954556,1294,6537,4909,635,4276,3064,6475,3319,3992,2567,3655.5
Chr,TU1498,ga,,2,"slr1715, slr1716","slr1715, slr1716","putative transposase [ISY100_m], putative transposase [ISY100_m]","NA, 954564",767,67,518,19,847,651,1092,602,445,135,560
Chr,TU1505,ga,,1,slr1718,slr1718,2-phosphosulfolactate phosphatase,954570,9204,67,1150,0,3300,4162,1054,1999,1443,270,1296.5
Chr,TU1506,ga,,3,"slr1719, slr1720, slr1721","slr1719, aspS, slr1721","DrgA protein homolog, aspartyl-tRNA synthetase, hypothetical protein","954571, 954572, 954573",1869,233,1687,0,7072,6435,9411,5783,1650,270,1778
Chr,TU1508,g,,1,slr1722,slr1722,inosine-5'-monophosphate dehydrogenase,954574,3451,600,1726,37,6237,6761,1092,2465,16447,721,2095.5
Chr,TU1509,ga,,1,slr1723,slr1723,lactose ABC transporter permease,954575,479,0,230,0,418,422,903,78,495,180,324
Chr,TU1524,ga,,1,slr1727,slr1727,Na+.H+ exchanger,954587,1007,200,729,0,2529,3263,2183,1126,4187,135,1066.5
Chr,TU1357,ga,,2,"slr1736, slr1737","slr1736, slr1737","homogentisate phytyltransferase, hypothetical protein","954408, 954409",144,167,173,0,380,332,565,155,203,45,170
Chr,TU1368,n,alt,0,slr1744,slr1744,N-acetylmuramoyl-L-alanine amidase,954418,1294,434,729,93,2036,2310,3162,2290,1996,135,1645
Chr,TU1369,ga,,1,slr1744,slr1744,N-acetylmuramoyl-L-alanine amidase,954418,1438,67,901,19,3274,6749,2183,1708,3076,405,1573
Chr,TU1373,g,,1,"slr1746, ncr0520","slr1746, ncr0520","glutamate racemase, ncRNA","954419, NA",16106,967,10143,37,13577,12858,12460,8539,8290,3107,9341
Chr,TU1374,g,,1,slr1747,slr1747,cell death suppressor protein Lls1 homolog,954420,3547,100,1016,19,2057,2328,1054,116,256,315,665.5
Chr,TU1029,ga,,1,slr1748,slr1748,probable phosphoglycerate mutase,954117,48,400,249,579,445,404,414,466,75,405,404.5
Chr,TU1035,ga,,2,"slr1751, slr1752","slr1751, slr1752","periplasmic carboxyl-terminal protease, hypothetical protein","954121, 954122",2972,8138,10201,262,18560,6260,11820,8229,4555,2477,7199
Chr,TU508,g,,1,slr1755,slr1755,NAD(P)H-dependent glycerol-3-phosphate dehydrogenase,953673,7526,2568,4353,1177,2765,2913,3426,3493,925,2026,2839
Chr,TU513,gi,,1,slr1760,slr1760,two-component response regulator,953677,10690,7171,9453,8055,7914,8432,2974,8365,4903,6845,7984.5
Chr,TU514,ga,,1,slr1761,slr1761,"FKBP-type peptidyl-prolyl cis-trans isomerase, periplasmic protein",953678,11744,1334,4928,75,5229,5911,1430,11664,2774,1801,3851
Chr,TU517,ga,,1,slr1763,slr1763,probable methyltransferase,953681,6136,67,959,0,1195,1110,301,1184,776,45,867.5
Chr,TU525,ga,,1,slr1768,slr1768,unknown protein,953690,1055,1501,3662,0,702,525,6211,3047,2658,811,1278
Chr,TU217,ai,,0,slr1776,slr1776,high affinity sulfate transporter,953404,767,33,288,19,268,211,75,213,290,45,212
Chr,TU235,ga,,2,"slr1788, slr1789","slr1788, slr1789","unknown protein, unknown protein","953422, 953423",6567,901,9357,0,4243,4143,2108,3746,14855,270,3944.5
Chr,TU244,ga,,1,slr1793,slr1793,transaldolase.EF-hand domain-containing protein,953431,7478,2935,9779,150,6113,2437,19725,21445,1841,4638,5375.5
Chr,TU257,ga,,1,slr1798,slr1798,PleD protein,953443,10690,567,3355,19,8235,5549,9750,5298,9276,766,5423.5
Chr,TU267,ai,,0,slr1800,slr1800,hypothetical protein,953448,1103,0,115,0,493,247,339,233,375,45,240
Chr,TU1314,ga,,2,"slr1804, slr1805","slr1804, hik16","unknown protein, two-component sensor histidine kinase","NA, 954366",0,934,153,4074,321,356,527,737,346,225,351
Chr,TU1325,g,,2,"slr1811, slr1812","slr1811, slr1812","hypothetical protein, hypothetical protein","954376, 954377",96,734,537,19,536,326,979,233,1157,225,431
Chr,TU1326,ga,,2,"slr1813, slr1814","slr1813, slr1814","hypothetical protein, hypothetical protein","954378, 954379",144,300,249,56,413,368,1092,369,875,90,334
Chr,TU1336,ga,,1,slr1819,slr1819,hypothetical protein,954390,1438,133,518,0,364,320,264,349,99,180,292
Chr,TU1344,ga,,2,"slr1821, slr1822","slr1821, slr1822","hypothetical protein, endonuclease III","954395, 954396",14860,5637,16125,37,15184,9656,19575,10713,12132,3783,11422.5
Chr,TU963,n,alt,0,slr1837,slr1837,two-component system response regulator OmpR subfamily,954067,192,0,153,0,316,501,113,39,147,45,130
Chr,TU964,n,alt,0,slr1837,slr1837,two-component system response regulator OmpR subfamily,954067,1294,0,863,0,895,1170,678,369,544,90,611
Chr,TU965,g,,1,slr1837,slr1837,two-component system response regulator OmpR subfamily,954067,288,1067,575,1009,884,754,414,932,701,1126,819
Chr,TU970,n,alt,0,slr1841,slr1841,probable porin; major outer membrane protein,954072,36958,102096,71884,4336,186747,85396,164503,76931,123700,80023,82709.5
Chr,TU971,g,,1,slr1841,slr1841,probable porin; major outer membrane protein,954072,40362,45295,38272,9363,45113,95667,82402,66762,49195,29046,45204
Chr,TU1232,ga,,2,"slr1863, slr1864","slr1863, slr1864","unknown protein, hypothetical protein","954291, 954292",1582,1468,959,953,997,953,828,2018,0,2837,978
Chr,TU1233,gai,,2,"slr1865, slr1866","slr1865, slr1866","unknown protein, unknown protein","954293, 954294",4602,934,1879,336,2550,2605,2748,2795,1556,1351,2214.5
Chr,TU1242,ga,,2,"slr1869, ssr3159","slr1869, ssr3159","unknown protein, unknown protein","954299, NA",1246,767,863,19,857,959,678,1747,2436,45,860
Chr,TU1245,ga,,1,"slr1870, ncr0500","slr1870, ncr0500","hypothetical protein, ncRNA","954300, NA",1774,367,2569,0,2609,1930,3915,3260,2279,225,2104.5
Chr,TU1254,g,,2,"slr1874, slr1875","slr1874, slr1875","D-alanine--D-alanine ligase, hypothetical protein","954310, 954311",2109,67,326,0,1318,1484,791,388,1708,45,589.5
Chr,TU1255,ai,,0,slr1875,slr1875,hypothetical protein,954311,383,133,326,19,407,283,753,272,384,450,354.5
Chr,TU1260,ga,,2,"slr1877, slr1878","slr1877, cpcE","2-hydroxyhepta-2,4-diene-1,7-dioate isomerase, phycocyanin alpha-subunit phycocyanobilin lyase","954315, 954316",1630,567,690,262,2122,2756,2861,1339,930,405,1134.5
Chr,TU829,ai,,0,slr1890,slr1890,bacterioferritin,953938,3308,3636,3490,187,2582,2310,2673,5162,1696,1306,2627.5
Chr,TU848,ga,,1,slr1894,slr1894,probable DNA-binding stress protein,953973,767,200,173,0,1072,1019,1092,311,256,135,283.5
Chr,TU850,ga,,1,slr1895,slr1895,hypothetical protein,953975,911,133,307,93,691,645,791,563,1385,225,604
Chr,TU851,i,,0,slr1895,slr1895,hypothetical protein ,953975,4218,3636,4583,1364,7185,5452,4329,3998,7101,1936,4273.5
Chr,TU854,ga,,1,slr1897,slr1897,periplasmic sugar-binding protein of ABC transporter,953978,336,167,192,0,241,181,678,155,201,0,186.5
Chr,TU860,ga,,2,"slr1902, slr1903","slr1902, slr1903","putative transposase [ISY120_a], putative transposase [ISY120_a]","953983, 953984",527,1334,652,56,1940,1616,2033,1475,2039,45,1404.5
Chr,TU599,ga,,3,"slr1908, slr1909, slr1910","slr1908, slr1909, slr1910","probable porin: major outer membrane protein, two-component response regulator NarL subfamily, probable N-acetylmuramoyl-L-alanine amidase","953749, 953750, 953751",21331,15443,7420,243,42214,53026,11858,43046,22829,4413,18387
Chr,TU601,ai,,0,slr1910,slr1910,probable N-acetylmuramoyl-L-alanine amidase,953751,1294,167,422,56,530,754,301,602,1445,180,476
Chr,TU2293,ga,,3,"slr1923, slr1924, slr1925","slr1923, slr1924, cobD","hypothetical protein, D-alanyl-D-alanine carboxypeptidase, periplasmic p rotein, cobalamin biosynthesis protein CobD","952849, 954701, 953867",1390,367,824,19,2063,1544,903,776,367,135,800
Chr,TU2316,g,,1,slr1934,slr1934,pyruvate dehydrogenase E1 component subunit alpha,952835,767,33,288,0,964,603,226,388,319,135,303.5
Chr,TU2323,ga,,2,"slr1936, slr1937","slr1936, slr1937","putative transposase [ISY100_r], putative transposase [ISY101_r]","952677, NA",767,67,518,19,847,651,1092,602,445,135,560
Chr,TU2324,ga,,1,slr1938,slr1938,methylthioribose-1-phosphate isomerase,953317,1534,400,1898,75,1479,953,1468,1650,611,630,1210.5
Chr,TU2338,ga,,1,slr1945,slr1945,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",955019,11600,700,3739,0,13464,12611,5534,4832,18658,991,5183
Chr,TU1822,ga,,1,slr1960,slr1960,putative transposase [ISY391a(partial copy): 17 62937 - 1763383],NA,0,334,249,766,161,109,151,272,46,405,205
Chr,TU1827,ga,,2,"slr1963, slr1964","slr1963, slr1964","water-soluble carotenoid protein, hypothetical protein","954888, 954889",27084,48063,5196,505,10105,17882,2033,5356,2039,12654,7730.5
Chr,TU1828,ai,,0,slr1964,slr1964,hypothetical protein,954889,1103,4203,3662,878,1538,1369,2936,3532,1902,856,1720
Chr,TU1848,ai,,0,slr1971,slr1971,hypothetical protein,954914,240,133,383,131,455,917,151,737,838,270,326.5
Chr,TU1857,ga,,1,slr1974,slr1974,GTP binding protein,954938,68020,4903,12578,150,8530,6297,13288,12809,1179,1846,7413.5
Chr,TU1869,g,,1,slr1978,slr1978,hypothetical protein,954954,1342,100,902,0,2073,977,2033,777,2559,90,939.5
Chr,TU1476,g,,2,"slr1990, slr1991","slr1990, cya1","hypothetical protein, adenylate cyclase","954537, 954539",7238,967,1707,0,1029,1568,1995,1203,662,315,1116
Chr,TU756,g,,2,"slr2006, slr2007","slr2006, ndhD5","hypothetical protein, NADH dehydrogenase subunit 4","953874, 953875",2924,133,863,0,2395,7473,113,311,1124,45,587
Chr,TU757,ga,,8,"slr2008, slr2009, slr2010, ssr3409, ssr3410, slr2011, slr2012, slr2013","slr2008, ndhD6, slr2010, ssr3409, ssr3410, slr2011, slr2012, slr2013","hypothetical protein, NADH dehydrogenase subunit 4, hypothetical protein, hypothetical protein, hypothetical protein, hypothetical protein, hypothetical protein, hypothetical protein","953876, 953877, 953878, 953879, 953880, 953881, 953882, 953883",2013,300,1074,0,1736,1441,1129,990,3267,630,1101.5
Chr,TU776,gai,,1,slr2027,slr2027,unknown protein,953899,671,667,403,392,702,561,376,291,544,450,497
Chr,TU778,i,,0,slr2027,slr2027,unknown protein ,953899,288,33,173,19,145,199,527,330,198,270,198.5
Chr,TU779,i,,0,slr2027,slr2027,unknown protein ,953899,575,767,1496,860,0,0,75,311,0,3422,443
Chr,TU786,g,,5,"slr2030, slr2031, ssr1880, slr1133, slr1134","slr2030, rsbU, ssr1880, argH, slr1134","hypothetical protein, putative PP2C-type protein phosphatase, gene required to recover from the nitrogen or sulfate starvation induced stationary phase, hypothetical protein, L-argininosuccinate lyase, mutator MutT homolog","953905, 953906, NA, 953907, 953908",1007,267,383,93,343,169,414,388,87,315,329
Chr,TU554,ga,,1,slr2036,slr2036,transposase,953718,192,67,307,0,134,36,1543,116,29,45,91.5
Chr,TU561,g,,1,slr2041,slr2041,cell division response regulator DivK,953723,863,367,383,56,541,808,903,776,205,225,462
Chr,TU565,ai,,0,slr2042,slr2042,hypothetical protein,953724,144,33,77,0,188,169,113,136,609,90,124.5
Chr,TU570,ga,,1,slr2043,slr2043,zinc uptake ABC transporter substrate-binding protein,953730,1965,167,1400,37,632,748,376,660,512,90,572
Chr,TU574,ai,,0,slr2045,slr2045,zinc transport system permease protein,953732,863,967,1093,37,2652,5724,828,2038,5942,495,1030
Chr,TU577,ga,,1,slr2046,slr2046,cadherin,953734,719,100,499,0,1318,1833,941,1009,1880,135,830
Chr,TU580,g,,1,"slr2047, ncl0215","slr2047, ncl0215","PhoH like protein, ncRNA","953735, NA",4841,2702,3758,355,2690,2213,3426,3513,1341,1126,2696
Chr,TU582,ga,,2,"slr2048, slr2049","slr2048, ycf58","periplasmic protein, function unknown, hypothetical protein YCF58","953736, 953737",144,233,1131,37,214,169,640,155,167,90,168
Chr,TU1454,g,,1,"slr2057, ncr0530","slr2057, ncr0530","water channel protein, ncRNA","954519, NA",96,33,96,0,1061,2599,188,1844,739,45,142
Chr,TU1460,ga,,1,"slr2062, ncr0560","slr2062, ncr0560","transposase, IS605 OrfB family, ncRNA","954526, NA",1773,1401,1821,747,3332,3564,2710,2640,2685,1937,2288.5
Chr,TU920,ga,,1,slr2074,slr2074,mannose-6-phosphate isomerase,954031,1774,1568,1515,75,2191,1610,2259,2678,730,675,1589
Chr,TU1570,i,,0,slr2079,slr2079,putative glutaminase ,954632,431,0,364,0,455,495,414,213,623,495,422.5
Chr,TU1600,g,,2,"slr2095, slr2096","slr2095, slr2096","putative transposase [ISY120_c], putative transposase [ISY120_c]","954654, 954655",671,133,153,187,579,344,640,369,490,90,356.5
Chr,TU1605,g,,1,slr2100,slr2100,two-component response regulator,954659,96,434,268,56,118,72,678,311,70,45,107
Chr,TU1668,ga,,1,slr2108,slr2108,polysialic acid transport ATP-binding protein KpsT,954712,479,33,614,0,541,193,1430,776,672,45,510
Chr,TU1670,ga,,2,"slr2110, slr2111","slr2110, slr2111","unknown protein, unknown protein","954719, 954720",2253,1468,1093,953,1131,1104,1016,2251,82,2837,1117.5
Chr,TU1672,ga,,3,"slr2112, slr2113, slr2114","slr2112, slr2113, slr2114","putative transposase [ISY100_o], putative transposase [ISY100_o], perosamine synthetase","954721, 954724, 954725",192,200,307,112,86,187,301,563,292,405,246
Chr,TU1673,gi,,4,"slr2115, slr2116, slr2117, slr2118","slr2115, slr2116, slr2117, slr2118","unknown protein, probable glycosyltransferase, hypothetical protein, unknown protein","954726, 954728, 954729, 954730",240,434,364,168,573,603,565,602,437,90,435.5
Chr,TU1677,gai,,5,"slr2122, slr2123, slr2124, slr2125, slr2126","slr2122, slr2123, slr2124, slr2125, slr2126","hypothetical protein, similar to D-3-phosphoglycerate dehydrogenase, 3-oxoacyl-[acyl-carrier protein] reductase, hypothetical protein, probable glycosyltransferase","954734, 954735, 954736, 954737, 954738",2972,1334,3835,19,5481,3317,5647,5783,2979,450,3148
Chr,TU1679,ga,,1,slr2128,slr2128,hypothetical protein,954740,431,267,422,75,546,271,979,485,213,0,346.5
Chr,TU1683,ga,,2,"slr2131, ssr3588","slr2131, ssr3588","RND multidrug efflux transporter, hypothetical protein","954744, NA",1917,100,1285,0,1023,627,1807,155,116,225,426
Chr,TU1297,ga,,1,slr2136,slr2136,GcpE protein homolog,954350,2397,667,1572,822,2111,2931,979,1980,710,811,1275.5
Chr,TU1300,ai,,0,slr2141,slr2141,hypothetical protein,954356,6184,2835,3068,392,6660,7774,7717,4444,9576,1216,5314
Chr,TU1306,ga,,1,slr2143,slr2143,L-cysteine/cystine lyase,954358,336,167,479,0,1157,1393,1167,446,452,45,449
Chr,TU1308,ga,,2,"slr2144, slr1803","slr2144, slr1803","periplasmic protein, function unknown, adenine-specific DNA metylase","954360, 954361",15915,13508,15263,1327,10100,7322,15660,12887,3095,4818,11493.5
pSYSM,TU5005,ga,,1,slr5005,slr5005,hypothetical protein,2655948,3931,634,863,37,1913,1532,2484,1650,1327,495,1429.5
pSYSM,TU5011,ai,,0,slr5005,slr5005,hypothetical protein,2655948,623,367,671,206,230,193,715,446,34,675,406.5
pSYSM,TU5012,ai,,0,slr5005,slr5005,hypothetical protein,2655948,383,767,249,112,150,103,753,233,22,45,191.5
pSYSM,TU5017,ai,,0,slr5005,slr5005,hypothetical protein,2655948,959,100,153,0,370,350,339,369,348,135,343.5
pSYSM,TU5019,ai,,0,slr5005,slr5005,hypothetical protein,2655948,144,67,134,19,557,470,828,388,519,0,266
pSYSM,TU5022,g,,1,slr5010,slr5010,integrase/recombinase,2655949,48,967,307,467,418,513,565,388,447,180,432.5
pSYSM,TU5023,g,,1,slr5016,slr5016,hypothetical protein,2655942,336,200,153,0,466,573,602,311,179,135,255.5
pSYSM,TU5024,g,,2,"slr5017, slr5018","slr5017, slr5018","hypothetical protein, hypothetical protein","2655939, 2655937",479,200,288,0,198,157,753,446,130,45,199
pSYSM,TU5034,ga,,1,slr5029,slr5029,putative transposase [ISY391d(partial copy): 31333 - 32206],2655926,48,334,211,804,134,90,151,116,29,315,142.5
pSYSM,TU5037,ga,,2,"slr5037, slr5038","slr5037, slr5038","slr5037, slr5038","2655933, 2655934",288,33,575,785,145,289,38,78,143,180,162.5
pSYSM,TU5039,i,,0,slr5038,slr5038,chromate transporter,2655934,431,33,268,281,171,199,1017,175,114,1216,233.5
pSYSM,TU5042,ga,,1,slr5040,slr5040,putative transposase [ISY523u: 38789 - 39659],2655935,192,0,58,0,145,60,602,194,80,45,70
pSYSM,TU5044,ai,,0,slr5040,slr5040,putative transposase [ISY523u: 38789 - 39659],2655935,144,334,537,19,316,145,339,446,213,225,270.5
pSYSM,TU5057,ga,,1,slr5051,slr5051,unknown protein,2655936,2541,1801,2243,673,5835,4155,4894,4347,2438,540,2489.5
pSYSM,TU5060,ga,,2,"slr5053, slr5054","slr5053, slr5054","unknown protein, probable glycosyltransferase","2655990, 2655991",24351,0,153,0,8406,3233,264,97,82,0,125
pSYSM,TU5062,ga,,2,"slr5055, slr5056","slr5055, slr5056","similar to UDP-N-acetyl-D-mannosaminuronic acid transferase, probable glycosyltransferase","2655867, 2655868",21475,100,288,19,37660,19686,301,175,991,90,294.5
pSYSM,TU5067,ga,,1,slr5058,slr5058,putative NTPase (NACHT family),2655931,4937,3902,4851,93,6140,8944,7679,7588,3832,1261,4894
pSYSM,TU5068,ai,,0,slr5058,slr5058,hypothetical protein,2655931,383,0,96,0,354,78,678,116,77,0,87
pSYSM,TU5086,ga,,1,slr5071,slr5071,unknown protein,2655932,1198,834,594,897,2025,2352,2221,1378,913,270,1055.5
pSYSM,TU5087,ga,,2,"slr5073, ssr5074","slr5073, ssr5074","unknown protein, unknown protein","2655994, 2655918",623,967,997,766,1414,1182,1619,1727,696,1261,1089.5
pSYSM,TU5090,ai,,0,slr5077,slr5077,hypothetical protein,2655995,527,2968,3010,280,2416,1755,4668,2620,1447,1171,2085.5
pSYSM,TU5091,g,,1,slr5078,slr5078,similar to potassium channel protein,2655870,815,33,211,0,413,271,301,175,469,45,241
pSYSM,TU5094,g,,1,slr5082,slr5082,CHP,2655871,2493,867,1917,0,3750,3323,5007,3299,5072,1261,2896
pSYSM,TU5095,i,,0,slr5082,slr5082,hypothetical protein ,2655871,1055,3669,2109,392,1532,959,5345,1902,660,1711,1621.5
pSYSM,TU5099,g,,1,slr5085,slr5085,unknown protein,2655872,144,0,38,0,32,18,3087,78,10,0,25
pSYSM,TU5104,g,,2,"slr5101, slr5102","slr5101, slr5102","hypothetical protein, hypothetical protein","2655876, 2655877",2301,167,1400,37,4088,1242,6174,970,1211,901,1226.5
